./data/original/LC-QuAD-data/train-data.json	'Which political party got elected in First Legislative Assembly of Uttar Pradesh ?' is a duplicate; found in paths: 	         ./data/original/LC-QuAD-data/train-data.json and 	        ./data/original/LC-QuAD-data/train-data.json	Instance found in newer file ./data/original/LC-QuAD-data/train-data.json will be kept.		
./data/original/QALD-master/4/data/qald-4_multilingual_train_withanswers.xml	'What is the official website of Tom Cruise?' is a duplicate; found in paths: 	         ./data/original/QALD-master/4/data/qald-4_multilingual_train_withanswers.xml and 	        ./data/original/QALD-master/4/data/qald-4_multilingual_train.xml	Instance found in newer file ./data/original/QALD-master/4/data/qald-4_multilingual_train_withanswers.xml will be kept.		

./data/original/QALD-master/4/data/qald-4_multilingual_train_withanswers.xml	'Which U.S. state has the highest population density?' is a duplicate; found in paths: 	         ./data/original/QALD-master/4/data/qald-4_multilingual_train_withanswers.xml and 	        ./data/original/QALD-master/4/data/qald-4_multilingual_train.xml	Instance found in newer file ./data/original/QALD-master/4/data/qald-4_multilingual_train_withanswers.xml will be kept.		

./data/original/QALD-master/4/data/qald-4_multilingual_train_withanswers.xml	'Who created Wikipedia?' is a duplicate; found in paths: 	         ./data/original/QALD-master/4/data/qald-4_multilingual_train_withanswers.xml and 	        ./data/original/QALD-master/4/data/qald-4_multilingual_train.xml	Instance found in newer file ./data/original/QALD-master/4/data/qald-4_multilingual_train_withanswers.xml will be kept.		

./data/original/QALD-master/4/data/qald-4_multilingual_train_withanswers.xml	'What is the founding year of the brewery that produces Pilsner Urquell?' is a duplicate; found in paths: 	         ./data/original/QALD-master/4/data/qald-4_multilingual_train_withanswers.xml and 	        ./data/original/QALD-master/4/data/qald-4_multilingual_train.xml	Instance found in newer file ./data/original/QALD-master/4/data/qald-4_multilingual_train_withanswers.xml will be kept.		

./data/original/QALD-master/4/data/qald-4_multilingual_train_withanswers.xml	'How many films did Hal Roach produce?' is a duplicate; found in paths: 	         ./data/original/QALD-master/4/data/qald-4_multilingual_train_withanswers.xml and 	        ./data/original/QALD-master/4/data/qald-4_multilingual_train.xml	Instance found in newer file ./data/original/QALD-master/4/data/qald-4_multilingual_train_withanswers.xml will be kept.		

./data/original/QALD-master/4/data/qald-4_multilingual_train_withanswers.xml	'In which country does the Nile start?' is a duplicate; found in paths: 	         ./data/original/QALD-master/4/data/qald-4_multilingual_train_withanswers.xml and 	        ./data/original/QALD-master/4/data/qald-4_multilingual_train.xml	Instance found in newer file ./data/original/QALD-master/4/data/qald-4_multilingual_train_withanswers.xml will be kept.		

./data/original/QALD-master/4/data/qald-4_multilingual_train_withanswers.xml	'Give me all federal chancellors of Germany.' is a duplicate; found in paths: 	         ./data/original/QALD-master/4/data/qald-4_multilingual_train_withanswers.xml and 	        ./data/original/QALD-master/4/data/qald-4_multilingual_train.xml	Instance found in newer file ./data/original/QALD-master/4/data/qald-4_multilingual_train_withanswers.xml will be kept.		

./data/original/QALD-master/4/data/qald-4_multilingual_train_withanswers.xml	'Which states of Germany are governed by the Social Democratic Party?' is a duplicate; found in paths: 	         ./data/original/QALD-master/4/data/qald-4_multilingual_train_withanswers.xml and 	        ./data/original/QALD-master/4/data/qald-4_multilingual_train.xml	Instance found in newer file ./data/original/QALD-master/4/data/qald-4_multilingual_train_withanswers.xml will be kept.		

./data/original/QALD-master/4/data/qald-4_multilingual_train_withanswers.xml	'Which river does the Brooklyn Bridge cross?' is a duplicate; found in paths: 	         ./data/original/QALD-master/4/data/qald-4_multilingual_train_withanswers.xml and 	        ./data/original/QALD-master/4/data/qald-4_multilingual_train.xml	Instance found in newer file ./data/original/QALD-master/4/data/qald-4_multilingual_train_withanswers.xml will be kept.		

./data/original/QALD-master/4/data/qald-4_multilingual_train_withanswers.xml	'How tall is Claudia Schiffer?' is a duplicate; found in paths: 	         ./data/original/QALD-master/4/data/qald-4_multilingual_train_withanswers.xml and 	        ./data/original/QALD-master/4/data/qald-4_multilingual_train.xml	Instance found in newer file ./data/original/QALD-master/4/data/qald-4_multilingual_train_withanswers.xml will be kept.		

./data/original/QALD-master/4/data/qald-4_multilingual_train_withanswers.xml	'Which television shows were created by Walt Disney?' is a duplicate; found in paths: 	         ./data/original/QALD-master/4/data/qald-4_multilingual_train_withanswers.xml and 	        ./data/original/QALD-master/4/data/qald-4_multilingual_train.xml	Instance found in newer file ./data/original/QALD-master/4/data/qald-4_multilingual_train_withanswers.xml will be kept.		

./data/original/QALD-master/4/data/qald-4_multilingual_train_withanswers.xml	'Give me the websites of companies with more than 500000 employees.' is a duplicate; found in paths: 	         ./data/original/QALD-master/4/data/qald-4_multilingual_train_withanswers.xml and 	        ./data/original/QALD-master/4/data/qald-4_multilingual_train.xml	Instance found in newer file ./data/original/QALD-master/4/data/qald-4_multilingual_train_withanswers.xml will be kept.		

./data/original/QALD-master/4/data/qald-4_multilingual_train_withanswers.xml	'Give me all cities in New Jersey with more than 100000 inhabitants.' is a duplicate; found in paths: 	         ./data/original/QALD-master/4/data/qald-4_multilingual_train_withanswers.xml and 	        ./data/original/QALD-master/4/data/qald-4_multilingual_train.xml	Instance found in newer file ./data/original/QALD-master/4/data/qald-4_multilingual_train_withanswers.xml will be kept.		

./data/original/QALD-master/4/data/qald-4_multilingual_train_withanswers.xml	'Which actors were born in Germany?' is a duplicate; found in paths: 	         ./data/original/QALD-master/4/data/qald-4_multilingual_train_withanswers.xml and 	        ./data/original/QALD-master/4/data/qald-4_multilingual_train.xml	Instance found in newer file ./data/original/QALD-master/4/data/qald-4_multilingual_train_withanswers.xml will be kept.		

./data/original/QALD-master/4/data/qald-4_multilingual_train_withanswers.xml	'Which countries have more than two official languages?' is a duplicate; found in paths: 	         ./data/original/QALD-master/4/data/qald-4_multilingual_train_withanswers.xml and 	        ./data/original/QALD-master/4/data/qald-4_multilingual_train.xml	Instance found in newer file ./data/original/QALD-master/4/data/qald-4_multilingual_train_withanswers.xml will be kept.		

./data/original/QALD-master/4/data/qald-4_multilingual_train_withanswers.xml	'In which U.S. state is Mount McKinley located?' is a duplicate; found in paths: 	         ./data/original/QALD-master/4/data/qald-4_multilingual_train_withanswers.xml and 	        ./data/original/QALD-master/4/data/qald-4_multilingual_train.xml	Instance found in newer file ./data/original/QALD-master/4/data/qald-4_multilingual_train_withanswers.xml will be kept.		

./data/original/QALD-master/4/data/qald-4_multilingual_train_withanswers.xml	'When was the Statue of Liberty built?' is a duplicate; found in paths: 	         ./data/original/QALD-master/4/data/qald-4_multilingual_train_withanswers.xml and 	        ./data/original/QALD-master/4/data/qald-4_multilingual_train.xml	Instance found in newer file ./data/original/QALD-master/4/data/qald-4_multilingual_train_withanswers.xml will be kept.		

./data/original/QALD-master/4/data/qald-4_multilingual_train_withanswers.xml	'Give me all people that were born in Vienna and died in Berlin.' is a duplicate; found in paths: 	         ./data/original/QALD-master/4/data/qald-4_multilingual_train_withanswers.xml and 	        ./data/original/QALD-master/4/data/qald-4_multilingual_train.xml	Instance found in newer file ./data/original/QALD-master/4/data/qald-4_multilingual_train_withanswers.xml will be kept.		

./data/original/QALD-master/4/data/qald-4_multilingual_train_withanswers.xml	'Give me all movies with Tom Cruise.' is a duplicate; found in paths: 	         ./data/original/QALD-master/4/data/qald-4_multilingual_train_withanswers.xml and 	        ./data/original/QALD-master/4/data/qald-4_multilingual_train.xml	Instance found in newer file ./data/original/QALD-master/4/data/qald-4_multilingual_train_withanswers.xml will be kept.		

./data/original/QALD-master/4/data/qald-4_multilingual_train_withanswers.xml	'How tall is Michael Jordan?' is a duplicate; found in paths: 	         ./data/original/QALD-master/4/data/qald-4_multilingual_train_withanswers.xml and 	        ./data/original/QALD-master/4/data/qald-4_multilingual_train.xml	Instance found in newer file ./data/original/QALD-master/4/data/qald-4_multilingual_train_withanswers.xml will be kept.		

./data/original/QALD-master/4/data/qald-4_multilingual_train_withanswers.xml	'What is the total amount of men and women serving in the FDNY?' is a duplicate; found in paths: 	         ./data/original/QALD-master/4/data/qald-4_multilingual_train_withanswers.xml and 	        ./data/original/QALD-master/4/data/qald-4_multilingual_train.xml	Instance found in newer file ./data/original/QALD-master/4/data/qald-4_multilingual_train_withanswers.xml will be kept.		

./data/original/QALD-master/4/data/qald-4_multilingual_train_withanswers.xml	'Give me all breeds of the German Shepherd dog.' is a duplicate; found in paths: 	         ./data/original/QALD-master/4/data/qald-4_multilingual_train_withanswers.xml and 	        ./data/original/QALD-master/4/data/qald-4_multilingual_train.xml	Instance found in newer file ./data/original/QALD-master/4/data/qald-4_multilingual_train_withanswers.xml will be kept.		

./data/original/QALD-master/4/data/qald-4_multilingual_train_withanswers.xml	'What is the official language of Suriname?' is a duplicate; found in paths: 	         ./data/original/QALD-master/4/data/qald-4_multilingual_train_withanswers.xml and 	        ./data/original/QALD-master/4/data/qald-4_multilingual_train.xml	Instance found in newer file ./data/original/QALD-master/4/data/qald-4_multilingual_train_withanswers.xml will be kept.		

./data/original/QALD-master/4/data/qald-4_multilingual_train_withanswers.xml	'Who composed the music for Harold and Maude?' is a duplicate; found in paths: 	         ./data/original/QALD-master/4/data/qald-4_multilingual_train_withanswers.xml and 	        ./data/original/QALD-master/4/data/qald-4_multilingual_train.xml	Instance found in newer file ./data/original/QALD-master/4/data/qald-4_multilingual_train_withanswers.xml will be kept.		

./data/original/QALD-master/4/data/qald-4_multilingual_train_withanswers.xml	'In which city was the former Dutch queen Juliana buried?' is a duplicate; found in paths: 	         ./data/original/QALD-master/4/data/qald-4_multilingual_train_withanswers.xml and 	        ./data/original/QALD-master/4/data/qald-4_multilingual_train.xml	Instance found in newer file ./data/original/QALD-master/4/data/qald-4_multilingual_train_withanswers.xml will be kept.		

./data/original/QALD-master/4/data/qald-4_multilingual_train_withanswers.xml	'Who wrote the book The Pillars of the Earth?' is a duplicate; found in paths: 	         ./data/original/QALD-master/4/data/qald-4_multilingual_train_withanswers.xml and 	        ./data/original/QALD-master/4/data/qald-4_multilingual_train.xml	Instance found in newer file ./data/original/QALD-master/4/data/qald-4_multilingual_train_withanswers.xml will be kept.		

./data/original/QALD-master/4/data/qald-4_multilingual_train_withanswers.xml	'What are the nicknames of San Francisco?' is a duplicate; found in paths: 	         ./data/original/QALD-master/4/data/qald-4_multilingual_train_withanswers.xml and 	        ./data/original/QALD-master/4/data/qald-4_multilingual_train.xml	Instance found in newer file ./data/original/QALD-master/4/data/qald-4_multilingual_train_withanswers.xml will be kept.		

./data/original/QALD-master/4/data/qald-4_multilingual_train_withanswers.xml	'Which companies work in the aerospace industry as well as in medicine?' is a duplicate; found in paths: 	         ./data/original/QALD-master/4/data/qald-4_multilingual_train_withanswers.xml and 	        ./data/original/QALD-master/4/data/qald-4_multilingual_train.xml	Instance found in newer file ./data/original/QALD-master/4/data/qald-4_multilingual_train_withanswers.xml will be kept.		

./data/original/QALD-master/4/data/qald-4_multilingual_train_withanswers.xml	'Which languages are spoken in Estonia?' is a duplicate; found in paths: 	         ./data/original/QALD-master/4/data/qald-4_multilingual_train_withanswers.xml and 	        ./data/original/QALD-master/4/data/qald-4_multilingual_train.xml	Instance found in newer file ./data/original/QALD-master/4/data/qald-4_multilingual_train_withanswers.xml will be kept.		
